nro_voluntario,fecha_inicio,fecha_fin,id_tarea,id_institucion
500,1998-09-18,2001-09-17,BMLBGRND02,406
501,1996-01-12,1998-01-11,TLYDOWYM85,831
502,2010-08-24,2013-08-23,VHUTDQQD02,824
503,2008-01-12,2009-01-11,LZFXPISP97,365
504,1993-05-10,1997-05-09,OHMKFOXX18,254
505,1990-06-15,1992-06-14,TLYDOWYM85,14
506,1992-12-26,1994-12-26,WMKDXHSR24,768
507,1994-11-18,1998-11-17,OLIRHRDP51,806
508,2005-09-13,2006-09-13,DMQCJNTB96,990
509,2017-09-16,2018-09-16,WHSVDEON49,699
510,1994-12-24,1996-12-23,HCGYSNUO39,345
511,1994-07-02,1996-07-01,OXXCRXFX31,739
512,1990-11-28,1991-11-28,GSYUCMYB50,881
513,2004-02-14,2005-02-13,KTTFAWOY98,698
514,1994-08-26,1996-08-25,SBSVRAJX26,984
515,1992-01-25,1994-01-24,PDKDYDIR92,961
516,1997-10-08,1999-10-08,LGEDBCZG06,454
517,2002-11-06,2004-11-05,SLZAJREK70,752
518,2007-08-18,2010-08-17,RFNEQDWT31,737
519,2002-08-16,2004-08-15,QJSSUQXQ29,613
520,2012-03-10,2016-03-09,GSBEXPLO57,324
521,1994-07-05,1998-07-04,YPCFPMJQ10,224
522,2012-03-25,2014-03-25,DNUWOIGC87,672
523,2018-07-12,2022-07-11,WVPSKOMR97,839
524,1991-01-05,1993-01-04,FXBBRXLA68,192
525,2001-06-13,2002-06-13,LHWIEHSQ56,204
526,2010-09-05,2014-09-04,CRBJGTZW91,262
527,2002-05-07,2005-05-06,SBSVRAJX26,707
528,2009-08-10,2011-08-10,NBXECSTW88,240
529,1995-06-21,1998-06-20,OLIRHRDP51,900
530,2014-04-02,2018-04-01,LHWIEHSQ56,261
531,2013-10-03,2015-10-03,CXOOXSAG43,79
532,2012-11-03,2016-11-02,EJSBCWZN53,631
533,2005-07-13,2008-07-12,SBSVRAJX26,701
534,2013-04-15,2017-04-14,VDHJSKYC98,275
535,2012-10-18,2013-10-18,REOKBGFC42,19
536,2007-09-02,2009-09-01,EVUNIPCL31,159
537,2004-09-06,2008-09-05,YZREKOQZ47,663
538,1999-05-16,2000-05-15,IJZHWLLW65,520
539,2010-04-12,2012-04-11,GHTHJDFM59,72
540,1993-08-15,1995-08-15,PDKDYDIR92,148
541,1992-09-25,1995-09-25,BLCQSTLQ47,801
542,1999-10-19,2003-10-18,VDHJSKYC98,161
543,2011-06-19,2014-06-18,SLZAJREK70,965
544,2005-09-15,2009-09-14,CNBXSFUK32,667
545,2013-08-24,2014-08-24,BYTBCRZC48,666
546,2005-09-27,2007-09-27,LUQPGNON78,342
547,2000-09-23,2004-09-22,KOQGXORU43,193
548,1999-06-04,2002-06-03,OXXCRXFX31,479
549,2020-08-26,2022-08-26,IARTAFFX51,238
550,2003-03-17,2004-03-16,GVFJGIEU59,501
551,2005-07-10,2006-07-10,LQSQJXZJ45,913
552,2011-07-18,2013-07-17,JPBVKRYN96,69
553,2003-12-10,2005-12-09,YCPCXAMZ42,434
554,1990-01-21,1991-01-21,XVSTQESU48,198
555,2006-09-09,2007-09-09,BLCQSTLQ47,122
556,2002-04-26,2003-04-26,VHUTDQQD02,360
557,2014-04-08,2017-04-07,HHVSSPRU02,753
558,2001-02-20,2002-02-20,CXOOXSAG43,279
559,2013-09-14,2015-09-14,HEFSBMMM10,412
560,2007-07-11,2010-07-10,NBXECSTW88,314
561,2010-11-06,2013-11-05,IBGWELZC81,687
562,1994-02-27,1995-02-27,SBSVRAJX26,793
563,2015-10-02,2019-10-01,PDKDYDIR92,627
564,2012-03-01,2014-03-01,UBGNXJVT90,429
565,2005-10-15,2008-10-14,ROPIKGME60,22
566,2004-06-26,2008-06-25,WHSVDEON49,440
567,2016-01-05,2018-01-04,CCINTUOP48,793
568,1999-04-05,2003-04-04,BKPYNNGJ95,445
569,2006-07-22,2010-07-21,TOUBFVJK13,612
570,2002-02-12,2005-02-11,QVPMBVUX64,187
571,2006-04-01,2008-03-31,XVCOQJCI55,186
572,1992-11-10,1995-11-10,WNPNJEVG54,156
573,2018-11-08,2021-11-07,XBPSIEVT36,426
574,2003-03-28,2004-03-27,SLZAJREK70,286
575,2017-07-23,2021-07-22,APOMKTNF83,150
576,2010-06-22,2014-06-21,KGWVYNSA31,126
577,2004-02-04,2008-02-03,GVFJGIEU59,764
578,2014-03-07,2016-03-06,JJVQUHRW53,286
579,1998-06-17,1999-06-17,GSBEXPLO57,243
580,1996-03-21,2000-03-20,LQSQJXZJ45,837
581,2017-12-02,2020-12-01,BYTBCRZC48,277
582,2007-05-14,2008-05-13,GSYUCMYB50,629
583,1994-10-25,1995-10-25,GVFJGIEU59,113
584,2005-07-25,2006-07-25,RFNEQDWT31,254
585,2017-09-06,2021-09-05,APOMKTNF83,304
586,2018-01-05,2019-01-05,XVSTQESU48,550
587,2011-06-20,2014-06-19,VHUTDQQD02,732
588,2013-03-12,2016-03-11,GSYUCMYB50,330
589,2007-12-27,2010-12-26,HHVSSPRU02,883
590,2004-08-21,2007-08-21,HEFSBMMM10,381
591,2014-02-05,2017-02-04,ORWFNHSL71,863
592,2017-12-13,2019-12-13,BXUIBWWG95,845
593,1995-12-04,1999-12-03,WMKDXHSR24,94
594,1993-06-07,1997-06-06,SLZAJREK70,212
595,2000-03-15,2004-03-14,GVFJGIEU59,452
596,1990-06-06,1991-06-06,NABVVCGM82,292
597,2016-04-20,2017-04-20,YCPCXAMZ42,450
598,2012-12-14,2015-12-14,HHVSSPRU02,789
599,2018-10-27,2020-10-26,WVPSKOMR97,175
600,2014-03-07,2018-03-06,KYMYXXBG12,226
601,2015-05-22,2019-05-21,KEMPSJTD69,937
602,2003-09-25,2005-09-24,YPCFPMJQ10,474
603,1992-11-22,1995-11-22,BLCQSTLQ47,710
604,2009-11-26,2013-11-25,OXXCRXFX31,982
605,2016-04-16,2017-04-16,YPXJAUSM79,763
606,2014-08-27,2015-08-27,XVSTQESU48,349
607,2013-02-03,2015-02-03,VXQKRIOB08,709
608,2004-04-13,2008-04-12,IARTAFFX51,910
609,1990-10-06,1993-10-05,HCGYSNUO39,22
610,2016-01-01,2018-12-31,KOQGXORU43,121
611,1990-12-12,1994-12-11,VDHJSKYC98,910
612,2012-07-09,2014-07-09,ROPIKGME60,395
613,2004-04-07,2007-04-07,CRBJGTZW91,480
614,2008-02-12,2012-02-11,OHMKFOXX18,982
615,1996-04-01,2000-03-31,YPCFPMJQ10,747
616,2016-10-08,2018-10-08,YVGZASAC07,757
617,2018-06-20,2021-06-19,LUQPGNON78,583
618,2006-12-15,2008-12-14,QJSSUQXQ29,596
619,1990-06-12,1991-06-12,FXBBRXLA68,739
620,2011-06-23,2013-06-22,IJZHWLLW65,263
621,2003-11-18,2007-11-17,UGJXFRYZ41,922
622,2004-06-26,2005-06-26,DNUWOIGC87,275
623,1991-07-08,1994-07-07,KTTFAWOY98,963
624,2008-12-07,2011-12-07,BLCQSTLQ47,319
625,2018-12-16,2022-12-15,LHWIEHSQ56,155
626,2002-04-03,2003-04-03,LQSQJXZJ45,635
627,2018-05-09,2019-05-09,OOGSYIWP08,687
628,2005-06-14,2008-06-13,IDOWSZOK02,791
629,2016-07-01,2017-07-01,QJSSUQXQ29,613
630,2004-03-21,2006-03-21,BXUIBWWG95,829
631,2010-05-04,2014-05-03,YYCMCTXR62,93
632,2013-01-03,2016-01-03,OLIRHRDP51,560
633,2012-01-16,2013-01-15,YPCFPMJQ10,944
634,1999-10-05,2002-10-04,IARTAFFX51,470
635,2003-11-07,2006-11-06,DNUWOIGC87,70
636,1995-05-16,1996-05-15,LZJQKBND72,460
637,1991-06-21,1994-06-20,YVGZASAC07,929
638,1995-02-05,1996-02-05,EJSBCWZN53,447
639,2003-03-07,2007-03-06,JJVQUHRW53,730
640,2014-07-23,2018-07-22,DNUWOIGC87,188
641,2012-04-01,2014-04-01,FYSMPRFI60,844
642,2009-12-06,2010-12-06,UGJXFRYZ41,564
643,2002-04-05,2006-04-04,IBGWELZC81,100
644,1998-02-19,2000-02-19,CRBJGTZW91,565
645,2000-03-25,2004-03-24,IBGWELZC81,594
646,2003-03-19,2007-03-18,CCINTUOP48,212
647,2006-05-21,2007-05-21,OOGSYIWP08,59
648,1997-10-03,1998-10-03,ROQBIJSP98,349
649,1991-06-04,1992-06-03,NVIVZOXU73,445
650,2003-07-23,2007-07-22,VXQKRIOB08,825
651,1996-02-18,1999-02-17,KOQGXORU43,400
652,2001-05-11,2003-05-11,EGAOTNUP26,536
653,2005-03-10,2006-03-10,CIWKKMEC00,578
654,2001-02-04,2002-02-04,XBPSIEVT36,445
655,1995-12-15,1998-12-14,NJNTMGQH57,677
656,2006-07-22,2009-07-21,VXQKRIOB08,119
657,2001-07-07,2004-07-06,LHWIEHSQ56,132
658,2005-05-16,2009-05-15,USPEMRXK50,230
659,2020-06-17,2024-06-16,UGJXFRYZ41,419
660,1995-04-13,1997-04-12,VDHJSKYC98,965
661,2002-07-06,2004-07-05,VXQKRIOB08,519
662,1990-03-09,1991-03-09,YPCFPMJQ10,284
663,2018-04-13,2019-04-13,HCGYSNUO39,916
664,2001-08-20,2004-08-19,YYCMCTXR62,968
665,1994-03-10,1998-03-09,YVGZASAC07,43
666,2018-02-08,2021-02-07,TOUBFVJK13,223
667,1996-09-26,1997-09-26,HCGYSNUO39,719
668,1997-04-01,2000-03-31,KGWVYNSA31,927
669,2000-11-10,2004-11-09,QECDBKCV20,423
670,2004-08-25,2005-08-25,YYCMCTXR62,269
671,2017-05-27,2019-05-27,NVIVZOXU73,654
672,2011-06-14,2014-06-13,KYMYXXBG12,156
673,1990-07-26,1993-07-25,BMLBGRND02,918
674,1993-11-16,1997-11-15,NABVVCGM82,232
675,1991-07-17,1993-07-16,WMKDXHSR24,278
676,1997-09-28,1999-09-28,UFOTOVKW05,505
677,2015-10-21,2018-10-20,XBPSIEVT36,459
678,2004-10-16,2007-10-16,SBSVRAJX26,726
679,1996-04-11,1998-04-11,GSYUCMYB50,336
680,2018-01-15,2022-01-14,YVGZASAC07,566
681,1994-03-19,1998-03-18,VXQKRIOB08,784
682,1992-02-08,1995-02-07,OUJAANOC36,657
683,1991-10-23,1995-10-22,RFNEQDWT31,443
684,2011-10-04,2014-10-03,OLIRHRDP51,141
685,1997-10-02,1998-10-02,IDOWSZOK02,110
686,1993-05-24,1996-05-23,VDHJSKYC98,514
687,2011-06-15,2015-06-14,UBGNXJVT90,505
688,2002-01-01,2004-12-31,LQSQJXZJ45,43
689,1999-01-05,2000-01-05,ROPIKGME60,914
690,1999-06-18,2002-06-17,HEFSBMMM10,899
691,1992-10-14,1993-10-14,KOQGXORU43,152
692,2008-09-18,2010-09-18,HEFSBMMM10,265
693,1992-05-21,1993-05-21,CRBJGTZW91,553
694,2002-07-22,2003-07-22,NABVVCGM82,264
695,2020-03-23,2022-03-23,UGJXFRYZ41,310
696,2018-01-10,2020-01-10,DNUWOIGC87,169
697,1991-07-27,1995-07-26,GAQBUOME10,99
698,1991-08-07,1994-08-06,CNBXSFUK32,369
699,1993-07-19,1996-07-18,LZFXPISP97,864
700,2000-11-26,2004-11-25,KOQGXORU43,103
701,2004-11-12,2008-11-11,UBGNXJVT90,104
702,2019-05-02,2020-05-01,YCPCXAMZ42,893
703,2012-03-01,2013-03-01,GAQBUOME10,483
704,1995-03-28,1997-03-27,VNUVKIZK02,253
705,2009-10-21,2012-10-20,ROPIKGME60,932
706,2006-05-04,2007-05-04,KEMPSJTD69,24
707,2000-07-01,2004-06-30,LZFXPISP97,35
708,1998-09-14,2002-09-13,BKPYNNGJ95,720
709,2014-05-24,2017-05-23,FEQHPXWD91,20
710,2014-02-01,2016-02-01,TOUBFVJK13,776
711,2013-07-08,2015-07-08,TLYDOWYM85,11
712,2008-06-18,2009-06-18,KEMPSJTD69,752
713,2018-09-18,2022-09-17,SLZAJREK70,850
714,2004-05-03,2007-05-03,KTTFAWOY98,520
715,2009-06-27,2011-06-27,EJSBCWZN53,595
716,2018-07-22,2022-07-21,IDOWSZOK02,741
717,2006-07-17,2007-07-17,JDYQSAHC90,244
718,2020-07-06,2024-07-05,WVPSKOMR97,45
719,2016-02-18,2020-02-17,CNBXSFUK32,928
720,1997-04-18,2001-04-17,YPXJAUSM79,874
721,2009-07-02,2013-07-01,WVPSKOMR97,541
722,2002-04-20,2003-04-20,UVWIZKBU76,1000
723,1992-03-17,1995-03-17,SDETFZWU63,281
724,2018-01-24,2020-01-24,NVIVZOXU73,407
725,2013-08-27,2014-08-27,YCPCXAMZ42,60
726,2000-10-09,2004-10-08,GAQBUOME10,936
727,2017-11-20,2019-11-20,SDETFZWU63,574
728,2010-03-22,2012-03-21,YVGZASAC07,8
729,2007-03-11,2008-03-10,GHTHJDFM59,689
730,2017-05-04,2021-05-03,CCINTUOP48,366
731,1994-09-23,1997-09-22,GSBEXPLO57,801
732,1993-10-01,1996-09-30,VXQKRIOB08,710
733,2018-07-18,2019-07-18,YVGZASAC07,773
734,1995-07-10,1997-07-09,CRBJGTZW91,578
735,2014-12-20,2016-12-19,KOQGXORU43,969
736,1997-02-18,1999-02-18,GAQBUOME10,697
737,2000-07-10,2003-07-10,RFNEQDWT31,557
738,2014-05-18,2016-05-17,NVIVZOXU73,230
739,1992-09-26,1994-09-26,KGWVYNSA31,871
740,1994-08-04,1998-08-03,TLYDOWYM85,294
741,2002-09-19,2004-09-18,AQCASZAA33,754
742,2010-03-25,2012-03-24,GZMZOMHR64,467
743,2002-04-15,2005-04-14,TEDQTDBZ54,538
744,2020-09-02,2024-09-01,XVSTQESU48,386
745,2004-04-04,2006-04-04,XBPSIEVT36,41
746,2020-11-11,2024-11-10,GHTHJDFM59,676
747,1997-07-06,2000-07-05,HHVSSPRU02,515
748,1992-01-27,1996-01-26,CXOOXSAG43,227
749,2007-09-08,2008-09-07,GSYUCMYB50,972
750,2020-12-15,2024-12-14,FEQHPXWD91,38
751,2011-11-19,2015-11-18,KYMYXXBG12,596
752,2020-09-08,2023-09-08,GHTHJDFM59,89
753,1992-04-04,1995-04-04,GZMZOMHR64,254
754,2013-07-13,2016-07-12,NJNTMGQH57,446
755,2003-10-02,2007-10-01,BMLBGRND02,53
756,2019-04-15,2021-04-14,OLIRHRDP51,943
757,2009-01-02,2010-01-02,PDKDYDIR92,863
758,2000-08-15,2002-08-15,VNUVKIZK02,114
759,2016-08-11,2019-08-11,PDKDYDIR92,401
760,2018-07-06,2021-07-05,HHVSSPRU02,742
761,2019-09-16,2023-09-15,IBGWELZC81,484
762,2018-05-12,2019-05-12,KYMYXXBG12,525
763,2016-10-18,2018-10-18,NBXECSTW88,188
764,1996-08-19,1998-08-19,EJSBCWZN53,274
765,1998-01-27,2002-01-26,CCINTUOP48,733
766,1996-07-25,1998-07-25,OHMKFOXX18,951
767,2002-11-02,2003-11-02,XVSTQESU48,794
768,2016-03-21,2020-03-20,KYMYXXBG12,845
769,1990-09-05,1993-09-04,HEFSBMMM10,899
770,2004-11-26,2008-11-25,CIWKKMEC00,225
771,2018-01-23,2019-01-23,GAQBUOME10,164
772,2020-09-04,2023-09-04,WMKDXHSR24,971
773,1992-02-10,1994-02-09,LQSQJXZJ45,826
774,2004-05-20,2008-05-19,WVPSKOMR97,535
775,2016-02-05,2020-02-04,IBGWELZC81,227
776,2015-12-10,2017-12-09,XVSTQESU48,88
777,1997-06-05,2001-06-04,WHSVDEON49,747
778,2001-06-11,2003-06-11,BYTBCRZC48,745
779,1990-06-28,1993-06-27,NABVVCGM82,372
780,2007-12-05,2010-12-04,XVSTQESU48,712
781,1998-12-13,1999-12-13,CXOOXSAG43,103
782,2000-08-12,2004-08-11,QTJJSKOG70,125
783,2002-09-20,2004-09-19,IDOWSZOK02,645
784,1993-05-13,1995-05-13,TLYDOWYM85,789
785,1992-03-09,1995-03-09,OHMKFOXX18,915
786,2015-07-17,2018-07-16,JDYQSAHC90,457
787,2009-04-02,2012-04-01,OXXCRXFX31,249
788,2003-10-11,2007-10-10,IDOWSZOK02,288
789,2008-01-06,2010-01-05,LZFXPISP97,344
790,2008-12-19,2012-12-18,BYTBCRZC48,3
791,2001-07-01,2003-07-01,YZREKOQZ47,972
792,2000-05-06,2002-05-06,CRBJGTZW91,377
793,1991-10-09,1992-10-08,BYTBCRZC48,991
794,2010-09-17,2014-09-16,NJNTMGQH57,362
795,2001-02-26,2003-02-26,YZREKOQZ47,486
796,2005-07-04,2007-07-04,VXQKRIOB08,911
797,2015-11-05,2017-11-04,UGJXFRYZ41,532
798,2015-03-03,2016-03-02,SLZAJREK70,478
799,2011-02-15,2014-02-14,QJSSUQXQ29,651
800,2006-10-02,2009-10-01,CXOOXSAG43,137
801,2020-11-05,2023-11-05,CCINTUOP48,893
802,2014-08-16,2018-08-15,QVPMBVUX64,887
803,1996-09-21,1998-09-21,GZMZOMHR64,523
804,2005-02-18,2007-02-18,TEDQTDBZ54,994
805,1993-08-08,1994-08-08,OHMKFOXX18,578
806,2017-06-26,2020-06-25,RFNEQDWT31,148
807,2006-08-01,2010-07-31,CCINTUOP48,963
808,1996-06-01,1999-06-01,HHVSSPRU02,954
809,1991-03-07,1995-03-06,GSYUCMYB50,983
810,1990-12-06,1992-12-05,LQSQJXZJ45,632
811,2003-04-05,2007-04-04,NVIVZOXU73,588
812,1997-07-27,1998-07-27,YCPCXAMZ42,491
813,2006-06-21,2010-06-20,HCGYSNUO39,906
814,2012-11-17,2016-11-16,VDHJSKYC98,87
815,2009-05-06,2011-05-06,VXQKRIOB08,322
816,2014-07-05,2017-07-04,OHMKFOXX18,973
817,2010-03-25,2013-03-24,WMKDXHSR24,749
818,2017-12-02,2019-12-02,CIWKKMEC00,608
819,2011-02-06,2013-02-05,OLIRHRDP51,864
820,1996-11-02,1998-11-02,CCINTUOP48,798
821,2018-03-09,2019-03-09,BLCQSTLQ47,432
822,2015-02-27,2018-02-26,DMQCJNTB96,466
823,2020-07-18,2024-07-17,FEQHPXWD91,135
824,1992-01-20,1995-01-19,WHSVDEON49,420
825,2014-02-20,2015-02-20,LQSQJXZJ45,971
826,2001-10-25,2005-10-24,BLCQSTLQ47,422
827,2018-09-01,2019-09-01,YZREKOQZ47,275
828,2008-07-01,2009-07-01,CNBXSFUK32,354
829,2012-08-27,2016-08-26,CYKXKSHI67,649
830,2012-12-23,2014-12-23,OHMKFOXX18,735
831,2012-07-13,2014-07-13,OHMKFOXX18,686
832,1994-09-04,1995-09-04,KOQGXORU43,107
833,1991-03-04,1994-03-03,GAQBUOME10,622
834,1993-05-27,1995-05-27,KEMPSJTD69,459
835,2018-09-18,2019-09-18,OXXCRXFX31,491
836,2010-10-16,2012-10-15,NBXECSTW88,626
837,1996-10-16,1999-10-16,OXXCRXFX31,30
838,2016-05-09,2017-05-09,GAQBUOME10,392
839,2007-07-10,2009-07-09,NABVVCGM82,491
840,2017-02-12,2020-02-12,YPXJAUSM79,134
841,1999-04-21,2000-04-20,OXXCRXFX31,2
842,2009-09-23,2011-09-23,IBGWELZC81,233
843,1991-11-26,1994-11-25,GHTHJDFM59,567
844,2004-02-19,2006-02-18,NJNTMGQH57,521
845,1996-07-18,1999-07-18,LQSQJXZJ45,716
846,2007-08-04,2011-08-03,FXBBRXLA68,612
847,1998-12-10,2001-12-09,JWAHXXXB96,290
848,2016-03-24,2018-03-24,GVFJGIEU59,670
849,2001-12-27,2005-12-26,HHVSSPRU02,579
850,1991-06-27,1994-06-26,OUJAANOC36,103
851,1997-06-22,1998-06-22,USPEMRXK50,796
852,1996-06-05,2000-06-04,IBGWELZC81,453
853,1992-09-01,1993-09-01,LZJQKBND72,494
854,2012-09-20,2014-09-20,TLYDOWYM85,986
855,2007-11-21,2011-11-20,WNPNJEVG54,735
856,2017-05-23,2020-05-22,JPBVKRYN96,341
857,2014-01-13,2018-01-12,YGMGOUFM45,568
858,2001-04-12,2004-04-11,LGEDBCZG06,849
859,1994-04-15,1995-04-15,ROQBIJSP98,299
860,1999-02-10,2001-02-09,VNUVKIZK02,719
861,2004-10-21,2006-10-21,JPBVKRYN96,119
862,1993-03-25,1997-03-24,OOGSYIWP08,696
863,2013-11-01,2017-10-31,QTJJSKOG70,216
864,2014-03-04,2016-03-03,XVSTQESU48,112
865,2017-01-18,2021-01-17,KEMPSJTD69,154
866,2016-06-21,2017-06-21,LZFXPISP97,345
867,2013-06-28,2016-06-27,XVCOQJCI55,87
868,1992-06-04,1996-06-03,IARTAFFX51,802
869,2016-12-20,2020-12-19,VNUVKIZK02,65
870,2006-07-11,2008-07-10,XBPSIEVT36,369
871,2008-11-09,2012-11-08,CYKXKSHI67,906
872,1997-09-11,2001-09-10,GVFJGIEU59,333
873,1990-03-07,1991-03-07,DMQCJNTB96,55
874,1991-05-17,1992-05-16,NBXECSTW88,141
875,1992-06-12,1994-06-12,FXBBRXLA68,935
876,2009-07-14,2013-07-13,KGWVYNSA31,87
877,2003-12-25,2005-12-24,IJZHWLLW65,881
878,1994-09-02,1998-09-01,CYKXKSHI67,286
879,1993-10-17,1995-10-17,TOUBFVJK13,805
880,2019-02-15,2020-02-15,ORWFNHSL71,920
881,2015-02-20,2017-02-19,KTTFAWOY98,842
882,2000-10-04,2003-10-04,APOMKTNF83,295
883,2007-01-13,2010-01-12,BMLBGRND02,517
884,1990-04-04,1994-04-03,XBPSIEVT36,968
885,1991-07-20,1995-07-19,OMLIYZVX38,125
886,2019-07-21,2021-07-20,YYCMCTXR62,739
887,2003-10-24,2007-10-23,GSBEXPLO57,265
888,1999-10-25,2001-10-24,IDOWSZOK02,612
889,1992-05-02,1996-05-01,GHTHJDFM59,519
890,2020-10-26,2023-10-26,OHMKFOXX18,924
891,2017-02-09,2020-02-09,OLIRHRDP51,912
892,2007-07-01,2009-06-30,SLZAJREK70,983
893,1999-05-09,2000-05-08,RFNEQDWT31,771
894,2013-03-27,2016-03-26,TLYDOWYM85,298
895,1994-03-09,1996-03-08,SLZAJREK70,558
896,2014-07-13,2015-07-13,NBXECSTW88,331
897,2016-07-27,2019-07-27,SBSVRAJX26,35
898,2018-07-20,2021-07-19,VHUTDQQD02,878
899,1998-10-11,2000-10-10,LZJQKBND72,458
900,1993-10-06,1996-10-05,OHMKFOXX18,648
901,2012-01-18,2014-01-17,CIWKKMEC00,22
902,1997-11-12,1999-11-12,LUQPGNON78,356
903,2013-03-16,2016-03-15,HHVSSPRU02,689
904,2003-10-03,2006-10-02,CCINTUOP48,37
905,1994-01-20,1996-01-20,WNPNJEVG54,436
906,2013-02-27,2015-02-27,GAQBUOME10,409
907,2002-05-14,2004-05-13,CXOOXSAG43,769
908,2001-05-19,2005-05-18,CCINTUOP48,521
909,2012-01-05,2014-01-04,HEFSBMMM10,462
910,2014-05-05,2015-05-05,KYMYXXBG12,359
911,1990-05-17,1994-05-16,FXBBRXLA68,810
912,1996-11-08,1997-11-08,ROPIKGME60,533
913,1995-12-21,1997-12-20,TOUBFVJK13,445
914,1990-02-25,1994-02-24,GVFJGIEU59,24
915,2002-07-26,2004-07-25,GSBEXPLO57,283
916,1992-11-05,1994-11-05,BYTBCRZC48,832
917,2006-12-19,2009-12-18,IDOWSZOK02,862
918,2004-12-06,2006-12-06,CNBXSFUK32,599
919,2010-12-27,2014-12-26,BLCQSTLQ47,880
920,2000-01-03,2004-01-02,OHMKFOXX18,965
921,1992-11-26,1994-11-26,ZMOTBKAE77,6
922,2005-11-18,2008-11-17,KEMPSJTD69,796
923,2013-05-26,2014-05-26,EJSBCWZN53,697
924,1991-10-28,1995-10-27,APOMKTNF83,172
925,2020-10-13,2022-10-13,BMLBGRND02,717
926,2005-06-08,2009-06-07,JWAHXXXB96,495
927,1995-10-16,1996-10-15,QVPMBVUX64,697
928,2011-02-01,2014-01-31,SLZAJREK70,949
929,2020-05-04,2024-05-03,IBGWELZC81,183
930,2006-04-17,2009-04-16,KOQGXORU43,914
931,1993-05-15,1994-05-15,UGJXFRYZ41,604
932,1999-04-15,2001-04-14,OLIRHRDP51,570
933,2006-10-03,2007-10-03,TLYDOWYM85,974
934,2014-06-01,2015-06-01,WNPNJEVG54,443
935,1991-07-21,1995-07-20,BYTBCRZC48,498
936,1998-12-12,2001-12-11,JDYQSAHC90,637
937,2016-12-24,2020-12-23,UGJXFRYZ41,558
938,2020-10-19,2024-10-18,LUQPGNON78,10
939,2016-05-26,2019-05-26,BYTBCRZC48,291
940,2008-01-22,2011-01-21,NVIVZOXU73,752
941,1997-10-10,1999-10-10,APOMKTNF83,162
942,1999-06-18,2001-06-17,RFNEQDWT31,545
943,1991-12-26,1995-12-25,CRBJGTZW91,407
944,2018-08-08,2022-08-07,CCINTUOP48,532
945,2014-05-12,2016-05-11,EJSBCWZN53,830
946,2012-11-11,2013-11-11,IBGWELZC81,742
947,2004-02-22,2007-02-21,DMQCJNTB96,301
948,2002-11-07,2003-11-07,CZLGBHJH97,286
949,2000-09-12,2004-09-11,CZLGBHJH97,526
950,2012-04-05,2013-04-05,WMKDXHSR24,322
951,1991-12-04,1993-12-03,NVIVZOXU73,753
952,2013-09-05,2015-09-05,GSBEXPLO57,601
953,2006-07-26,2008-07-25,JJVQUHRW53,823
954,2007-07-15,2011-07-14,GAQBUOME10,346
955,2007-05-18,2009-05-17,LZJQKBND72,792
956,2012-11-09,2016-11-08,UGJXFRYZ41,706
957,2003-08-03,2006-08-02,YYCMCTXR62,131
958,2010-07-19,2011-07-19,WMKDXHSR24,361
959,2010-05-16,2012-05-15,KOQGXORU43,681
960,2010-04-22,2011-04-22,NBXECSTW88,888
961,2007-05-02,2008-05-01,USPEMRXK50,917
962,1995-10-23,1997-10-22,DMQCJNTB96,778
963,2020-11-08,2022-11-08,LUQPGNON78,968
964,2013-05-25,2016-05-24,HHVSSPRU02,22
965,1999-05-12,2002-05-11,LQSQJXZJ45,810
966,1994-08-08,1998-08-07,IDOWSZOK02,172
967,1996-09-24,1999-09-24,UGJXFRYZ41,454
968,2011-04-24,2015-04-23,WNPNJEVG54,978
969,1998-08-25,1999-08-25,QVPMBVUX64,988
970,2001-10-05,2004-10-04,CNBXSFUK32,682
971,2008-02-01,2010-01-31,VXQKRIOB08,433
972,2014-10-13,2017-10-12,XVCOQJCI55,892
973,2000-05-04,2001-05-04,BMLBGRND02,304
974,1990-08-07,1993-08-06,OMLIYZVX38,563
975,2016-05-07,2020-05-06,QECDBKCV20,663
976,2016-01-03,2018-01-02,JWAHXXXB96,937
977,1994-03-27,1995-03-27,AQCASZAA33,35
978,2001-08-16,2003-08-16,OOGSYIWP08,920
979,2002-05-24,2006-05-23,YZREKOQZ47,723
980,1995-02-07,1997-02-06,JPBVKRYN96,559
981,1991-04-27,1993-04-26,GSBEXPLO57,792
982,2004-04-11,2008-04-10,WHSVDEON49,336
983,2003-06-01,2005-05-31,ZMOTBKAE77,261
984,1994-11-17,1997-11-16,ZMOTBKAE77,133
985,1994-10-04,1997-10-03,XVCOQJCI55,31
986,1997-08-01,2001-07-31,KYMYXXBG12,529
987,2013-12-11,2017-12-10,YZREKOQZ47,657
988,2006-08-22,2007-08-22,LHWIEHSQ56,862
989,2013-11-16,2014-11-16,EGAOTNUP26,393
990,2019-06-24,2023-06-23,KYMYXXBG12,568
991,1990-04-11,1991-04-11,CYKXKSHI67,921
992,2002-08-14,2004-08-13,XBPSIEVT36,868
993,2015-11-02,2016-11-01,SLZAJREK70,115
994,1997-04-23,2001-04-22,LQSQJXZJ45,937
995,2001-06-05,2003-06-05,FXBBRXLA68,395
996,2000-06-26,2004-06-25,LUQPGNON78,816
997,2016-03-12,2017-03-12,XVCOQJCI55,602
998,2000-11-05,2004-11-04,JJVQUHRW53,72
999,2005-02-20,2007-02-20,VHUTDQQD02,683
1000,2020-02-09,2021-02-08,CIWKKMEC00,928
